1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
0.09487199038267136,0.09500637650489807,0.09638241678476334,0.09643558412790298,0.09636251628398895,0.09694694727659225,0.10726510733366013,0.09684281796216965,0.09644598513841629,0.10235340893268585,0.09818043559789658,0.10504806041717529,0.09906554967164993,0.09964488446712494,0.10282567888498306,0.09868714213371277,0.09917730838060379,0.09539789706468582,0.1062229573726654,0.10232415050268173
0.09726788103580475,0.09803908318281174,0.09634680300951004,0.09802336245775223,0.09765121340751648,0.09802667051553726,0.10050258040428162,0.09936562180519104,0.10868972539901733,0.09904446452856064,0.10616234689950943,0.13230037689208984,0.11931651830673218,0.10759616643190384,0.10075122117996216,0.10561658442020416,0.10953173786401749,0.11609672009944916,0.10898691415786743,0.12944358587265015
0.09277831017971039,0.09771884977817535,0.09319574385881424,0.09329906851053238,0.10403851419687271,0.11091671884059906,0.10362202674150467,0.10241915285587311,0.10160557180643082,0.11385873705148697,0.12328901886940002,0.14207369089126587,0.12227808684110641,0.12924696505069733,0.14646753668785095,0.16188380122184753,0.17135672271251678,0.1645040363073349,0.17420169711112976,0.17599055171012878
0.09586446732282639,0.11985025554895401,0.09953933209180832,0.1029229611158371,0.1104167103767395,0.10383448004722595,0.11659054458141327,0.1419619619846344,0.18075799942016602,0.1753995567560196,0.17737461626529694,0.17444027960300446,0.1695936769247055,0.18601226806640625,0.1793394833803177,0.1762128621339798,0.19957098364830017,0.18757450580596924,0.20046907663345337,0.21484504640102386
0.12505358457565308,0.13489337265491486,0.5904865860939026,0.5860590934753418,0.46052542328834534,0.37426072359085083,0.4710865020751953,0.6144871115684509,0.7316906452178955,0.25828492641448975,0.3925973176956177,0.3085760474205017,0.2857099771499634,0.348723441362381,0.404016375541687,0.3921777009963989,0.3592934310436249,0.2409006804227829,0.2274651825428009,0.3201058506965637
